indice_tiempo,bolsa_g,burcap,merval,merval_arg,merval_25
2018-08-14,1163574.0,77925.45,26536.63,24487.51,29189.09
2018-08-15,1177175.0,78834.16,27008.2,25061.06,29701.97
2018-08-16,1170863.0,78375.21,26938.75,25021.1,29615.68
2018-08-17,1149079.0,76594.82,26238.82,24342.35,28855.5
2018-08-18,,,,,
2018-08-19,,,,,
2018-08-20,,,,,
2018-08-21,1140339.0,76272.08,26045.93,24237.18,28644.85
2018-08-22,1169547.0,78689.67,26844.35,24966.63,29517.89
2018-08-23,1158221.0,77904.36,26523.2,24670.77,29163.68
2018-08-24,1113175.0,74824.48,25167.96,23214.9,27678.56
2018-08-25,,,,,
2018-08-26,,,,,
2018-08-27,1128053.0,76127.52,25435.39,23383.52,27962.17
2018-08-28,1113654.0,75409.48,25032.95,22928.09,27503.09
2018-08-29,1138973.0,77444.52,25398.41,22982.23,27909.94
2018-08-30,1216170.0,82371.59,26754.85,23960.07,29398.8
2018-08-31,1305555.0,88589.62,29293.52,26684.3,32210.02
2018-09-01,,,,,
2018-09-02,,,,,
2018-09-03,1287114.0,86864.73,28807.29,26181.96,31705.65
2018-09-04,1244208.0,84373.88,27625.35,24967.34,30368.52
2018-09-05,1286775.0,87479.01,28769.09,26127.5,31634.57
2018-09-06,1325993.0,90220.6,29948.35,27530.95,32965.7
2018-09-07,1320977.0,89506.29,29811.22,27294.13,32788.38
2018-09-08,,,,,
2018-09-09,,,,,
2018-09-10,1308561.0,88453.41,29455.22,26910.85,32387.35
2018-09-11,1296505.0,87690.87,29163.63,26676.37,32065.59
2018-09-12,1325644.0,89941.75,29744.67,27144.46,32720.74
2018-09-13,1344713.0,91667.2,30023.76,27396.72,33022.98
2018-09-14,1349393.0,92070.96,30177.43,27496.33,33189.39
2018-09-15,,,,,
2018-09-16,,,,,
2018-09-17,1380715.0,94243.33,31157.4,28480.23,34297.16
2018-09-18,1423561.0,97110.87,32106.34,29334.29,35344.73
2018-09-19,1467554.0,99725.7,33118.35,30492.01,36507.16
2018-09-20,1524942.0,103205.8,34514.24,32084.35,38074.2
2018-09-21,1518503.0,102491.9,34327.12,31909.25,37839.2
2018-09-22,,,,,
2018-09-23,,,,,
2018-09-24,1474834.0,99256.57,33163.61,30684.02,36549.29
2018-09-25,1517983.0,102040.9,34052.62,31530.13,37572.08
2018-09-26,1520232.0,101761.3,33943.28,31333.35,37459.22
2018-09-27,1521377.0,101949.4,33651.33,30759.71,37153.04
2018-09-28,1519367.0,101876.3,33461.77,30414.81,36945.55
2018-09-29,,,,,
2018-09-30,,,,,
2018-10-01,1475389.0,98462.85,32584.94,29661.32,35932.98
2018-10-02,1474454.0,98199.2,32730.38,29714.29,36084.72
2018-10-03,1459584.0,97102.8,32201.47,29107.62,35503.52
2018-10-04,1415199.0,93461.06,30928.83,27656.24,34105.83
2018-10-05,1376810.0,91045.92,30168.72,26882.12,33194.01
2018-10-06,,,,,
2018-10-07,,,,,
2018-10-08,1398502.0,92796.28,30547.13,27024.17,33644.08
2018-10-09,1363674.0,90093.6,29612.45,25968.48,32618.92
2018-10-10,1317501.0,86897.48,28549.77,25084.93,31484.22
2018-10-11,1279314.0,83996.48,27613.09,24272.91,30460.89
2018-10-12,1344686.0,89278.98,29598.18,26200.29,32596.05
2018-10-13,,,,,
2018-10-14,,,,,
2018-10-15,,,,,
2018-10-16,1338961.0,88797.11,29430.59,25978.53,32436.23
2018-10-17,1315358.0,87118.41,28721.37,25224.49,31655.86
2018-10-18,1302341.0,86179.6,28370.45,24974.62,31288.41
2018-10-19,1311667.0,87074.41,28673.28,25269.42,31586.35
2018-10-20,,,,,
2018-10-21,,,,,
2018-10-22,1304151.0,86587.41,28567.78,25052.42,31446.26
2018-10-23,1292172.0,85822.24,28359.72,24938.15,31220.18
2018-10-24,1281551.0,85191.24,28157.43,24855.56,30995.98
2018-10-25,1324854.0,88671.35,29334.99,25982.45,32259.87
2018-10-26,1333579.0,89378.72,29369.87,25872.31,32285.24
2018-10-27,,,,,
2018-10-28,,,,,
2018-10-29,1314642.0,87985.68,28898.24,25543.67,31777.88
2018-10-30,1334432.0,89458.9,29425.79,25907.1,32365.95
2018-10-31,1335517.0,89891.36,29491.11,26116.87,32472.62
2018-11-01,1396446.0,94693.0,31308.63,28007.29,34481.45
2018-11-02,1404302.0,95177.62,31419.26,28180.35,34629.21
2018-11-03,,,,,
2018-11-04,,,,,
2018-11-05,1407145.0,95418.09,31429.3,28156.97,34649.46
2018-11-06,1391559.0,93905.73,30973.55,27819.74,34181.67
2018-11-07,1399261.0,94675.92,31404.69,28294.57,34626.89
2018-11-08,1375330.0,92751.6,30736.41,27755.99,33900.96
2018-11-09,1344509.0,90404.26,29912.49,26965.62,33010.31
2018-11-10,,,,,
2018-11-11,,,,,
2018-11-12,1329418.0,89762.16,29423.3,26487.1,32437.98
2018-11-13,1294172.0,86618.27,28543.43,25760.94,31538.0
2018-11-14,1320429.0,89050.8,29372.54,26542.47,32410.53
2018-11-15,1363729.0,92702.48,30473.82,27595.34,33618.61
2018-11-16,1383527.0,94384.38,31109.25,28204.46,34334.05
2018-11-17,,,,,
2018-11-18,,,,,
2018-11-19,,,,,
2018-11-20,1325216.0,89928.4,29714.68,26941.39,32769.24
2018-11-21,1341816.0,91415.48,30262.92,27409.71,33334.76
2018-11-22,1340760.0,91494.98,30274.51,27367.97,33307.16
2018-11-23,1358647.0,92772.79,30723.48,27832.95,33799.44
2018-11-24,,,,,
2018-11-25,,,,,
2018-11-26,1393388.0,94405.27,31131.87,28205.63,34372.09
2018-11-27,1382716.0,93677.83,30921.11,27923.84,34135.4
2018-11-28,1388185.0,94407.16,31138.66,28144.77,34357.79
2018-11-29,1389636.0,94975.86,31482.58,28579.92,34682.38
2018-11-30,,,,,
2018-12-01,,,,,
2018-12-02,,,,,
2018-12-03,1402531.0,96127.28,31888.79,28934.7,35111.1
2018-12-04,1403380.0,96449.16,31958.33,28999.87,35192.2
2018-12-05,1398050.0,95865.38,31779.87,28805.7,35022.13
2018-12-06,1400390.0,96133.69,32019.84,29203.09,35276.53
2018-12-07,1377675.0,94447.86,31550.4,28695.97,34725.4
2018-12-08,,,,,
2018-12-09,,,,,
2018-12-10,1348176.0,92018.53,30753.54,28010.38,33871.25
2018-12-11,1350590.0,92268.23,30941.09,28236.69,34100.38
2018-12-12,1353095.0,92503.09,31081.37,28381.11,34271.02
2018-12-13,1348756.0,92497.23,31019.79,28280.24,34174.93
2018-12-14,1352912.0,92845.97,31109.45,28386.1,34287.88
2018-12-15,,,,,
2018-12-16,,,,,
2018-12-17,1310555.0,89190.7,29888.02,27138.21,32972.84
2018-12-18,1302897.0,88616.39,29777.26,27150.77,32853.11
2018-12-19,1301140.0,89041.48,29968.28,27337.44,33029.69
2018-12-20,1272855.0,86759.31,29242.75,26671.34,32241.13
2018-12-21,1241744.0,84267.96,28456.92,25982.98,31377.85
2018-12-22,,,,,
2018-12-23,,,,,
2018-12-24,,,,,
2018-12-25,,,,,
2018-12-26,1244063.0,84836.47,28473.44,25955.09,31392.29
2018-12-27,1276319.0,87468.65,29519.37,26980.2,32517.9
2018-12-28,1307828.0,89037.2,30292.55,27699.66,33418.39
2018-12-29,,,,,
2018-12-30,,,,,
2018-12-31,,,,,
2019-01-01,,,,,
2019-01-02,1332085.0,91417.6,31096.63,28344.2,34259.3
2019-01-03,1327708.0,91571.53,31065.12,28266.11,34188.05
2019-01-04,1374746.0,95398.16,32303.05,29439.42,35536.57
2019-01-05,,,,,
2019-01-06,,,,,
2019-01-07,1394803.0,97316.61,33010.54,30085.37,36284.52
2019-01-08,1397833.0,97131.0,32914.88,29944.66,36213.26
2019-01-09,1427508.0,99338.76,33769.36,30750.08,37143.92
2019-01-10,1439109.0,100098.8,34167.45,31170.82,37584.85
2019-01-11,1432266.93,99649.66,33884.6,30972.11,37293.7
2019-01-12,,,,,
2019-01-13,,,,,
2019-01-14,1430179.0,99132.55,33771.24,30853.62,37224.19
2019-01-15,1424251.0,98498.62,33562.54,30672.53,36984.64
2019-01-16,1452367.0,100353.8,34048.02,31118.23,37524.29
2019-01-17,1464799.0,101116.0,34262.74,31245.62,37770.64
2019-01-18,1487415.0,103170.6,35100.45,32060.95,38652.36
2019-01-19,,,,,
2019-01-20,,,,,
2019-01-21,1492509.0,103768.5,35303.25,32236.63,38841.94
2019-01-22,1454467.0,100324.9,34042.75,31079.54,37502.02
2019-01-23,1474655.0,101977.4,34819.13,31843.73,38301.98
2019-01-24,1482896.0,102744.4,34939.05,31940.69,38438.41
2019-01-25,1474078.0,101971.5,34810.52,31753.87,38296.2
2019-01-26,,,,,
2019-01-27,,,,,
2019-01-28,1467523.0,101634.1,34840.8,31923.5,38324.73
2019-01-29,1497436.0,104160.2,35511.21,32489.65,39036.04
2019-01-30,1515242.0,105538.9,36039.11,32947.73,39635.45
2019-01-31,1529198.0,106277.4,36326.92,33215.92,39930.36
2019-02-01,1540564.0,107011.9,36599.88,33483.72,40220.11
2019-02-02,,,,,
2019-02-03,,,,,
2019-02-04,1555078.0,108120.0,37145.0,33995.02,40797.22
2019-02-05,1563320.0,108984.7,37471.67,34315.19,41129.76
2019-02-06,1534632.0,107020.0,36731.66,33593.7,40315.49
2019-02-07,1507518.0,104615.5,35928.99,32825.8,39449.16
2019-02-08,1525020.0,106267.8,36664.24,33647.73,40246.64
2019-02-09,,,,,
2019-02-10,,,,,
2019-02-11,1537101.0,107299.7,37023.74,34040.55,40622.09
2019-02-12,1567251.0,109493.3,37685.96,34537.41,41313.96
2019-02-13,1548648.0,107661.1,37038.93,33793.16,40613.96
2019-02-14,1561965.0,108714.2,37385.75,33991.31,40987.93
2019-02-15,1563986.0,108817.8,37469.97,33978.52,41065.64
2019-02-16,1563986.0,108817.8,37469.97,33978.52,41065.64
2019-02-17,1563986.0,108817.8,37469.97,33978.52,41065.64
2019-02-18,1558054.0,108237.3,37355.23,33881.91,40938.83
2019-02-19,1519488.0,105295.4,36292.29,32678.2,39759.99
2019-02-20,1524694.0,105904.4,36503.51,32753.67,39974.52
2019-02-21,1505410.0,103910.3,35852.14,32163.95,39316.1
2019-02-22,1534072.0,106412.8,36646.79,33051.21,40170.79
2019-02-23,,,,,
2019-02-24,,,,,
2019-02-25,1519825.0,105413.6,36332.03,32805.97,39827.39
2019-02-26,1505203.0,104217.3,36026.63,32528.52,39479.52
2019-02-27,1488520.0,102515.6,35345.46,31786.05,38754.75
2019-02-28,1460833.0,100236.1,34485.8,31075.53,37849.99
2019-03-01,1446622.0,98469.13,33834.86,30384.16,37176.02
2019-03-02,,,,,
2019-03-03,,,,,
2019-03-04,,,,,
2019-03-05,,,,,
2019-03-06,1401368.0,,32340.43,28825.19,
2019-03-07,1444268.0,,33189.91,29500.7,
2019-03-08,1433095.0,,33020.07,29537.8,
2019-03-09,,,,,
2019-03-10,,,,,
2019-03-11,1470164.0,,33790.68,30084.58,
2019-03-12,1464997.0,,33640.59,29904.0,
2019-03-13,1479374.0,,34023.02,30146.47,
2019-03-14,1459393.0,,33530.45,29719.09,
2019-03-15,1474258.0,,33933.08,30197.12,
2019-03-16,,,,,
2019-03-17,,,,,
2019-03-18,1511804.0,,34939.3,31143.25,
2019-03-19,1491972.0,,34373.2,30592.34,
2019-03-20,1505123.0,,34743.9,30920.54,
2019-03-21,1480578.0,,34186.08,30398.77,
2019-03-22,1424839.0,,32827.98,29142.8,
2019-03-23,,,,,
2019-03-24,,,,,
2019-03-25,1441779.0,,33166.32,29421.15,
2019-03-26,1416349.0,,32627.59,28921.55,
2019-03-27,1397895.0,,32174.68,28561.13,
2019-03-28,1426174.0,,32892.15,29167.55,
2019-03-29,1449314.0,,33466.03,29705.51,
2019-03-30,,,,,
2019-03-31,,,,,
2019-04-01,1429804.0,,33006.82,29286.49,
2019-04-02,,,,,
2019-04-03,1379015.0,,31765.11,28151.26,
2019-04-04,1393949.0,,32142.47,28500.6,
2019-04-05,1416323.0,,32666.88,28973.46,
2019-04-06,,,,,
2019-04-07,,,,,
2019-04-08,1430555.0,,33080.87,29345.15,
2019-04-09,1376187.0,,31743.38,28090.21,
2019-04-10,1395059.0,,32154.54,28480.16,
2019-04-11,1368527.0,,31501.04,27894.14,
2019-04-12,1365747.0,,31357.03,27773.52,
2019-04-13,,,,,
2019-04-14,,,,,
2019-04-15,1383504.0,,31745.56,28128.05,
2019-04-16,1404316.0,,32290.18,28575.25,
2019-04-17,1394378.0,,32036.78,28329.6,
2019-04-18,,,,,
2019-04-19,,,,,
2019-04-20,,,,,
2019-04-21,,,,,
2019-04-22,1340766.0,,30786.64,27225.99,
2019-04-23,1346118.0,,30926.73,27357.57,
2019-04-24,1293635.0,,29746.6,26202.45,
2019-04-25,1284503.0,,29556.77,26086.16,
2019-04-26,1307177.0,,30001.11,26467.22,
2019-04-27,,,,,
2019-04-28,,,,,
2019-04-29,1258864.0,,28827.37,25440.1,
2019-04-30,1288190.0,,29571.36,26138.87,
2019-05-01,,,,,
2019-05-02,1339324.0,,30817.01,27274.68,
2019-05-03,1405237.0,,32412.27,28709.84,
2019-05-04,,,,,
2019-05-05,,,,,
2019-05-06,1426616.0,,32988.59,29166.16,
2019-05-07,1413024.0,,32741.13,28871.8,
2019-05-08,1456851.0,,33775.97,29729.87,
2019-05-09,1471866.0,,34119.1,30041.83,
2019-05-10,1442794.0,,33393.81,29467.38,
2019-05-11,,,,,
2019-05-12,,,,,
2019-05-13,1398836.0,,32300.25,28483.99,
2019-05-14,1405844.0,,32510.83,28676.84,
2019-05-15,1435965.0,,33218.06,29299.57,
2019-05-16,1462950.0,,33892.16,29863.43,
2019-05-17,1437757.0,,33315.7,29342.39,
2019-05-18,,,,,
2019-05-19,,,,,
2019-05-20,1444831.0,,33492.48,29545.25,
2019-05-21,1485813.0,,34481.32,30426.03,
2019-05-22,1488887.0,,34578.77,30470.62,
2019-05-23,1480975.0,,34378.55,30292.57,
2019-05-24,1513599.0,,35084.92,30923.57,
2019-05-25,,,,,
2019-05-26,,,,,
2019-05-27,1526396.0,,35448.46,31253.02,
2019-05-28,1491206.0,,34643.54,30538.05,
2019-05-29,1465458.0,,33967.33,30014.21,
2019-05-30,1480005.0,,34239.26,30306.09,
2019-05-31,1468509.0,,33949.53,30009.45,
2019-06-01,,,,,
2019-06-02,,,,,
2019-06-03,1458310.0,,33765.21,29821.41,
2019-06-04,1497250.0,,34700.84,30710.31,
2019-06-05,1520786.0,,35275.93,31149.51,
2019-06-06,1537842.0,,35733.7,31600.28,
2019-06-07,1534596.0,,35662.88,31537.88,
2019-06-08,,,,,
2019-06-09,,,,,
2019-06-10,1570832.0,,36452.8,32221.64,
2019-06-11,1648955.0,,38345.0,33984.77,
2019-06-12,1758003.0,,40930.69,36252.5,
2019-06-13,1744931.0,,40646.28,36016.27,
2019-06-14,1736820.0,,40487.61,35855.23,
2019-06-15,,,,,
2019-06-16,,,,,
2019-06-17,1736820.0,,40487.61,35855.23,
2019-06-18,1745075.0,,40687.47,36020.46,
2019-06-19,1711559.0,,39861.82,35271.62,
2019-06-20,,,,,
2019-06-21,1730870.0,,40294.82,35626.71,
2019-06-22,,,,,
2019-06-23,,,,,
2019-06-24,1721043.0,,40111.98,35508.6,
2019-06-25,1727742.0,,40292.26,35684.25,
2019-06-26,1715724.0,,39916.77,35369.48,
2019-06-27,1759217.0,,41128.41,36463.75,
2019-06-28,1788909.0,,41796.36,37090.14,
2019-06-29,,,,,
2019-06-30,,,,,
2019-07-01,1781269.0,,41507.48,36859.68,
2019-07-02,1792595.0,,41793.13,37127.64,
2019-07-03,1772700.0,,41304.34,36716.93,
2019-07-04,1776350.0,,41380.38,36819.08,
2019-07-05,1792111.0,,41755.69,37115.63,
2019-07-06,,,,,
2019-07-07,,,,,
2019-07-08,1792111.0,,41755.69,37115.63,
2019-07-09,1792111.0,,41755.69,37115.63,
2019-07-10,1835855.0,,42807.08,38095.79,
2019-07-11,1838534.0,,42856.29,38116.98,
2019-07-12,1837864.0,,42753.1,38024.94,
2019-07-13,,,,,
2019-07-14,,,,,
2019-07-15,1776981.0,,41256.6,36623.37,
2019-07-16,1799346.0,,41788.27,37084.61,
2019-07-17,1786728.0,,41451.31,36758.15,
2019-07-18,1757958.0,,40752.75,36132.08,
2019-07-19,1734824.0,,40161.6,35570.84,
2019-07-20,,,,,
2019-07-21,,,,,
2019-07-22,1675861.0,,38729.98,34309.93,
2019-07-23,1693438.0,,39203.87,34735.22,
2019-07-24,1716369.0,,39784.91,35264.24,
2019-07-25,1721237.0,,39884.35,35336.14,
2019-07-26,1809967.0,,41983.73,37276.8,
2019-07-27,,,,,
2019-07-28,,,,,
2019-07-29,1845519.0,,42785.46,38017.2,
2019-07-30,1831576.0,,42463.24,37733.34,
2019-07-31,1815854.0,,42057.77,37370.35,
2019-08-01,1787908.0,,41410.98,36778.07,
2019-08-02,1786147.0,,41359.15,36752.79,
2019-08-03,,,,,
2019-08-04,,,,,
2019-08-05,1763912.0,,40873.35,36343.94,
2019-08-06,1782928.0,,41317.04,36806.06,
2019-08-07,1768045.0,,40949.34,36529.47,
2019-08-08,1770779.0,,41093.45,36746.46,
2019-08-09,1909644.0,,44355.09,39634.67,
2019-08-10,,,,,
2019-08-11,,,,,
2019-08-12,1203629.6,,27530.8,24200.03,
2019-08-13,1320000.0,,30344.56,26582.82,
2019-08-14,1299762.0,,29920.69,26228.37,
2019-08-15,1340700.0,,31039.31,27218.78,
2019-08-16,1315271.0,,30406.65,26663.21,
2019-08-17,,,,,
2019-08-18,,,,,
2019-08-19,1315271.0,,30406.65,26663.21,
2019-08-20,1177061.0,,27230.62,23755.77,
2019-08-21,1207808.0,,27977.74,24462.6,
2019-08-22,1208916.0,,27982.96,24491.54,
2019-08-23,1149719.0,,26585.97,23266.3,
2019-08-24,,,,,
2019-08-25,,,,,
2019-08-26,1118137.0,,25848.26,22590.48,
2019-08-27,1063577.0,,24622.47,21522.89,
2019-08-28,1097072.0,,25458.04,22209.63,
2019-08-29,1037848.0,,23984.83,20930.94,
2019-08-30,1061574.0,,24608.56,21464.55,
2019-08-31,,,,,
2019-09-01,,,,,
2019-09-02,1126079.0,,26195.41,22837.38,
2019-09-03,994760.2,,23079.32,20077.93,
2019-09-04,1061981.0,,24664.55,21412.85,
2019-09-05,1157667.0,,26932.14,23489.29,
2019-09-06,1191252.0,,27659.66,24109.48,
2019-09-07,,,,,
2019-09-08,,,,,
2019-09-09,1171433.0,,27176.41,23689.45,
2019-09-10,1222733.0,,28432.16,24743.58,
2019-09-11,1230422.0,,28617.92,24935.45,
2019-09-12,1250722.0,,29114.78,25375.33,
2019-09-13,1290525.0,,30136.28,26253.02,
2019-09-14,,,,,
2019-09-15,,,,,
2019-09-16,1306516.0,,30561.27,26678.47,
2019-09-17,1294261.0,,30150.65,26331.9,
2019-09-18,1287755.0,,30071.1,26237.92,
2019-09-19,1303736.0,,30414.4,26556.26,
2019-09-20,1287768.0,,30060.46,26216.68,
2019-09-21,,,,,
2019-09-22,,,,,
2019-09-23,1246848.0,,29152.05,25425.03,
2019-09-24,1191936.0,,27819.8,24343.05,
2019-09-25,1207562.0,,28212.41,24657.86,
2019-09-26,1206334.0,,28168.02,24643.45,
2019-09-27,1235828.0,,28877.51,25309.76,
2019-09-28,,,,,
2019-09-29,,,,,
2019-09-30,1240102.0,,29066.96,25397.96,
2019-10-01,1282113.0,,30066.13,26264.37,
2019-10-02,1312993.0,,30792.05,26868.38,
2019-10-03,1296912.0,,30365.9,26446.6,
2019-10-04,1356345.0,,31816.5,27728.49,
2019-10-05,,,,,
2019-10-06,,,,,
2019-10-07,1319680.0,,30940.87,26957.71,
2019-10-08,1293521.0,,30257.26,26338.31,
2019-10-09,1297517.0,,30338.17,26448.57,
2019-10-10,1353053.0,,31743.2,27707.21,
2019-10-11,1354825.0,,31798.11,27641.99,
2019-10-12,,,,,
2019-10-13,,,,,
2019-10-14,1354825.0,,31798.11,27641.99,
2019-10-15,1336299.0,,31333.68,27257.11,
2019-10-16,1313875.0,,30759.21,26690.17,
2019-10-17,1368562.0,,31995.13,27826.55,
2019-10-18,1367432.0,,31968.47,27746.55,
2019-10-19,,,,,
2019-10-20,,,,,
2019-10-21,1392506.0,,32550.73,28230.24,
2019-10-22,1421212.0,,33262.64,28797.91,
2019-10-23,1401265.0,,32775.14,28459.42,
2019-10-24,1431062.0,,33476.16,29057.34,
2019-10-25,1476579.0,,34522.25,29996.86,
2019-10-26,,,,,
2019-10-27,,,,,
2019-10-28,1422600.0,,33177.16,28848.43,
2019-10-29,1393619.0,,32544.2,28441.67,
2019-10-30,1449206.0,,33889.03,29591.96,
2019-10-31,1495830.0,,34995.2,30562.74,
2019-11-01,1526821.0,,35743.04,31239.03,
2019-11-02,,,,,
2019-11-03,,,,,
2019-11-04,1588010.0,,37278.54,32605.34,
2019-11-05,1573767.0,,36869.96,32204.28,
2019-11-06,1517447.0,,35500.49,30991.08,
2019-11-07,1533399.0,,35869.21,31293.55,
2019-11-08,1469637.0,,34131.05,29723.66,
2019-11-09,,,,,
2019-11-10,,,,,
2019-11-11,1448046.42,,33661.11,29365.21,
2019-11-12,1437183.21,,33430.14,29145.99,
2019-11-13,1395287.04,,32340.7,28160.67,
2019-11-14,1347974.0,,31019.69,26958.18,
2019-11-15,1382332.0,,31851.61,27703.48,
2019-11-16,,,,,
2019-11-17,,,,,
2019-11-18,1382332.0,,31851.61,27703.48,
2019-11-19,1396346.0,,32252.78,28054.5,
2019-11-20,1445577.0,,33421.12,29110.25,
2019-11-21,1437710.0,,33247.39,28996.45,
2019-11-22,1450888.0,,33588.83,29278.06,
2019-11-23,,,,,
2019-11-24,,,,,
2019-11-25,1447624.0,,33494.72,29208.67,
2019-11-26,1391871.0,,32113.27,28012.91,
2019-11-27,1464109.0,,33929.74,29575.43,
2019-11-28,1475130.0,,34219.79,29848.93,
2019-11-29,1487301.0,,34500.21,29979.32,
2019-11-30,,,,,
2019-12-01,,,,,
2019-12-02,1445059.0,,33446.93,28956.94,
2019-12-03,1415540.0,,32756.73,28366.44,
2019-12-04,1493837.0,,34691.63,30068.91,
2019-12-05,1525802.0,,35443.05,30714.41,
2019-12-06,1570995.0,,36561.95,31802.96,
2019-12-07,,,,,
2019-12-08,,,,,
2019-12-09,1573738.0,,36409.07,31688.37,
2019-12-10,1499770.0,,34657.44,30119.2,
2019-12-11,1513244.0,,35019.54,30388.9,
2019-12-12,1534846.0,,35504.63,30912.98,
2019-12-13,1585024.0,,36769.59,32156.54,
2019-12-14,,,,,
2019-12-15,,,,,
2019-12-16,1621251.0,,37620.08,32946.17,
2019-12-17,1593946.0,,36918.84,32296.24,
2019-12-18,1624541.0,,37620.22,32939.32,
2019-12-19,1641436.0,,38083.01,33227.65,
2019-12-20,1667258.0,,38632.41,33784.64,
2019-12-21,,,,,
2019-12-22,,,,,
2019-12-23,1717926.0,,39915.25,,
2019-12-24,,,,,
2019-12-25,,,,,
2019-12-26,1819933.7,,42278.51,,
2019-12-27,1796473.9,,41681.93,,
2019-12-28,,,,,
2019-12-29,,,,,
2019-12-30,1796571.66,,41671.41,,
2019-12-31,,,,,
2020-01-01,,,,,
2020-01-02,1773765.0,,41106.96,,
2020-01-03,1750113.33,,40499.15,,
2020-01-04,,,,,
2020-01-05,,,,,
2020-01-06,1790095.0,,41469.66,,
2020-01-07,1773103.0,,41115.71,,
2020-01-08,1770328.0,,41016.02,,
2020-01-09,1811974.0,,42035.7,,
2020-01-10,1842273.0,,42740.38,,
2020-01-11,,,,,
2020-01-12,,,,,
2020-01-13,1817837.0,,42017.78,,
2020-01-14,1806360.0,,41633.73,,
2020-01-15,1791645.0,,41246.19,,
2020-01-16,1837819.0,,42362.34,,
2020-01-17,1834013.0,,42339.82,,
2020-01-18,,,,,
2020-01-19,,,,,
2020-01-20,1864913.0,,43054.01,,
2020-01-21,1797284.0,,41485.86,,
2020-01-22,1816441.0,,42002.34,,
2020-01-23,1782461.0,,41140.21,,
2020-01-24,1734027.0,,39917.82,,
2020-01-25,,,,,
2020-01-26,,,,,
2020-01-27,1716531.0,,39604.57,,
2020-01-28,1768258.0,,40829.7,,
2020-01-29,1750194.0,,40341.41,,
2020-01-30,1753014.0,,40394.95,,
2020-01-31,1737156.0,,40105.04,,
2020-02-01,,,,,
2020-02-02,,,,,
2020-02-03,1794707.0,,41577.06,,
2020-02-04,1778311.0,,41033.79,,
2020-02-05,1769199.0,,40767.11,,
2020-02-06,1775085.0,,40906.09,,
2020-02-07,1781376.0,,41213.89,,
2020-02-08,,,,,
2020-02-09,,,,,
2020-02-10,1776619.0,,41052.95,,
2020-02-11,1724056.0,,39824.5,,
2020-02-12,1726180.0,,39936.15,,
2020-02-13,1671048.0,,38669.46,,
2020-02-14,1672243.0,,38647.68,,
2020-02-15,,,,,
2020-02-16,,,,,
2020-02-17,1696509.0,,39200.25,,
2020-02-18,1652088.0,,38156.95,,
2020-02-19,1662679.0,,38390.84,,
2020-02-20,1682207.0,,38961.41,,
2020-02-21,1666052.0,,38602.48,,
2020-02-22,,,,,
2020-02-23,,,,,
2020-02-24,1666052.0,,38602.48,,
2020-02-25,1666052.0,,38602.48,,
2020-02-26,1573648.0,,36422.24,,
2020-02-27,1531322.0,,35387.05,,
2020-02-28,1508224.0,,34973.18,,
2020-02-29,,,,,
2020-03-01,,,,,
2020-03-02,1559513.0,,36253.25,,
2020-03-03,1547519.0,,35999.22,,
2020-03-04,1595417.0,,37243.36,,
2020-03-05,1572928.0,,36772.2,,
2020-03-06,1510449.0,,35222.43,,
2020-03-07,,,,,
2020-03-08,,,,,
2020-03-09,1299415.0,,30379.9,,
2020-03-10,1398776.0,,32832.26,,
2020-03-11,1338087.0,,31419.6,,
2020-03-12,1201550.0,,28351.89,,
2020-03-13,1208062.0,,28447.97,,
2020-03-14,,,,,
2020-03-15,,,,,
2020-03-16,1088521.0,,25697.51,,
2020-03-17,1083932.0,,25823.46,,
2020-03-18,923020.4,,22087.13,,
2020-03-19,952596.5,,22656.43,,
2020-03-20,1005937.0,,23890.35,,
2020-03-21,,,,,
2020-03-22,,,,,
2020-03-23,1005937.0,,23890.35,,
2020-03-24,1005937.0,,23890.35,,
2020-03-25,1105170.0,,26338.03,,
2020-03-26,1072204.0,,25483.94,,
2020-03-27,1016226.0,,24058.6,,
2020-03-28,,,,,
2020-03-29,,,,,
2020-03-30,1027211.0,,24384.24,,
2020-03-31,1027211.0,,24384.24,,
2020-04-01,1064608.0,,25324.28,,
2020-04-02,1097757.0,,26003.28,,
2020-04-03,1119190.0,,26505.41,,
2020-04-04,,,,,
2020-04-05,,,,,
2020-04-06,1139362.0,,26922.59,,
2020-04-07,1136351.0,,26696.1,,
2020-04-08,1184802.0,,28017.59,,
2020-04-09,1184802.0,,28017.59,,
2020-04-10,1184802.0,,28017.59,,
2020-04-11,,,,,
2020-04-12,,,,,
2020-04-13,1215513.0,,28880.64,,
2020-04-14,1292997.0,,30781.54,,
2020-04-15,1342908.0,,32070.67,,
2020-04-16,1261906.0,,30077.72,,
2020-04-17,1255622.0,,29883.28,,
2020-04-18,,,,,
2020-04-19,,,,,
2020-04-20,1279178.0,,30535.73,,
2020-04-21,1264380.0,,30237.08,,
2020-04-22,1279027.0,,30554.88,,
2020-04-23,1271715.0,,30378.94,,
2020-04-24,1228932.0,,29258.1,,
2020-04-25,,,,,
2020-04-26,,,,,
2020-04-27,1261549.0,,29986.23,,
2020-04-28,1393563.0,,33064.84,,
2020-04-29,1401227.0,,33185.05,,
2020-04-30,1383543.0,,32742.84,,
2020-05-01,1383543.0,,32742.84,,
2020-05-02,,,,,
2020-05-03,,,,,
2020-05-04,1367139.0,,32387.28,,
2020-05-05,1412382.0,,33546.52,,
2020-05-06,1438458.0,,34158.89,,
